member_id;age;gender;industry;country;is_team_account;n_colleagues_on_account;plan_tier;plan_days_per_week;membership_start;membership_end;last_badge_swipe;days_since_last_visit;total_visits;avg_weekly_visits;entitled_visits_last_period;actual_visits_last_period;meeting_room_hours;event_space_hours;guest_passes_issued;uses_meeting_rooms;uses_event_space;uses_guest_passes;uses_print;uses_mail_handling;uses_phone_booths;uses_day_passes;uses_storage;uses_bike_locker;n_renewals;lifetime_value
CW003107;40.0;Female;Information Technology;Portugal;False;0;flex;3;2021-02-16;2022-06-02;2022-05-25;999;173;2.58;26.09;26;89.8;0.0;0.0;True;False;False;1;False;False;False;False;False;1;0
CW003108;38.0;Male;Legal;Portugal;False;0;dedicated_desk;5;2021-05-12;2023-05-29;2023-05-27;2;418;3.92;43.48;35;;0.0;0.0;True;False;False;1;True;True;False;True;False;2;10522.74
CW003109;47.0;Male;Information Technology;Portugal;True;1;flex;3;2022-06-17;2022-07-28;2022-06-17;41;6;1.1;17.63;7;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;243.3
CW003110;27.0;Male;Health;Other (Europe);True;1;flex;3;2023-06-05;1970-01-01;2023-12-28;4;70;2.33;26.09;20;0.0;14.0;0.0;False;True;False;1;True;False;False;False;False;0;2028.57
CW003111;32.0;Female;Consulting;Portugal;True;1;hot_desk;2;2022-07-08;2023-09-21;2023-09-13;999;27;0.43;17.39;3;104.3;0.0;85.0;True;False;True;1;False;False;False;False;False;4;0
CW003112;35.0;Male;Design & Creative;Portugal;True;1;flex;3;2023-06-05;2023-07-22;2023-06-14;999;10;1.53;20.36;11;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;0;0
CW003113;33.0;Female;Marketing & PR;Portugal;False;0;flex;3;2021-03-02;2022-09-13;2022-09-02;11;194;2.42;26.09;21;20.5;0.0;0.0;True;False;False;1;False;True;False;False;False;0;3889.77
CW015319;29.0;Male;Consulting;Germany;True;5;private_office;7;2021-01-01;1970-01-01;2023-11-27;36;105;0.67;60.87;4;66.8;0.0;0.0;True;False;False;1;False;True;False;True;False;2;25732.52
CW003114;51.0;Male;Design & Creative;Germany;False;0;hot_desk;2;2022-01-06;2022-02-26;2022-01-06;999;3;0.38;14.75;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;0
CW003115;21.0;Male;Information Technology;;False;0;dedicated_desk;5;2021-07-22;2023-05-08;2023-05-03;5;365;3.9;43.48;26;80.1;0.0;;True;False;True;1;False;True;False;True;False;2;11262.98
CW003116;32.0;Male;Information Technology;Portugal;True;2;flex;3;2021-07-13;2023-10-17;2023-10-08;9;306;2.6;26.09;18;118.6;58.4;116.0;True;True;True;0;False;True;False;False;False;0;10945.39
CW003117;29.0;Male;Design & Creative;Portugal;False;0;flex;3;2022-02-09;2022-12-15;2022-12-01;14;81;1.83;26.09;16;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;1929.21
CW003118;29.0;Female;CONSULTING;Portugal;True;1;private_office;7;2021-01-01;1970-01-01;2023-12-18;14;790;5.05;60.87;33;72.1;150.8;0.0;True;True;False;0;True;True;False;True;False;3;32833.95
CW003119;30.0;male;Consulting;Spain;True;3;dedicated_desk;5;2021-09-12;2023-07-17;2023-07-13;4;423;4.4;43.48;28;0.0;0.0;0.0;False;False;False;1;True;True;False;False;False;3;8469.4
CW003120;43.0;Male;Marketing & PR;Portugal;False;0;hot_desk;2;2022-07-23;2022-10-19;2022-08-29;51;7;0.57;17.39;4;7.2;0.0;0.0;True;False;False;0;False;False;False;False;False;0;431.94
CW003121;42.0;Male;Other;Portugal;False;0;flex;3;2021-08-19;1970-01-01;2023-06-07;208;7;0.06;26.09;0;0.0;0.0;12.0;False;False;True;1;False;False;False;True;False;2;6227.71
CW003122;35.0;female;Health;France;False;0;private_office;7;2021-07-29;2023-12-14;2023-11-11;33;85;0.69;60.87;7;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;3;0
CW003123;34.0;Female;Marketing & PR;Portugal;False;0;flex;3;2023-05-31;2023-11-12;2023-11-10;2;64;2.7;26.09;22;0.0;0.0;;False;False;False;0;False;False;False;False;False;4;973.94
CW003124;40.0;Male;Consulting;Portugal;True;2;flex;3;2023-02-12;2023-11-14;2023-11-10;4;106;2.7;26.09;18;0.0;0.0;0.0;False;False;False;0;False;True;True;False;False;0;198489
CW003125;34.0;Male;Design & Creative;Portugal;False;0;Hot Desk;2;2021-06-18;2021-08-19;2021-06-18;999;7;0.82;17.39;7;;0.0;0.0;False;False;False;0;False;False;False;True;False;0;0
CW003126;25.0;Male;Consulting;United Kingdom;False;0;full_time;5;2022-02-09;1970-01-01;2023-12-29;3;396;4.01;43.48;30;95.3;0.0;55.0;True;False;True;1;False;False;True;True;False;1;9,754.80
CW003127;40.0;male;Information Technology;Portugal;False;0;hot_desk;2;2021-05-14;2021-11-27;2021-11-25;2;55;1.95;17.39;12;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;776.9
CW003128;25.0;Male;Finance;Portugal;True;2;FLEX;3;2022-11-30;1970-01-01;2023-07-14;171;4;0.07;26.09;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;4;2346.06
CW003129;23.0;Male;Marketing & PR;Portugal;True;2;hotdesk;2;2021-03-10;2022-04-26;2022-04-21;5;48;0.81;17.39;8;204.6;0.0;111.0;True;False;True;0;False;False;True;False;False;0;6150.34
CW003130;;Female;Finance;United Kingdom;False;0;dedicated_desk;5;2021-02-08;2023-07-23;2023-07-19;4;495;3.87;43.48;30;101.4;0.0;0.0;True;False;False;1;True;False;False;False;False;2;0
CW003131;33.0;Female;Consulting;Portugal;True;2;private_office;7;2021-01-01;1970-01-01;2023-12-29;3;107;0.68;60.87;7;0.0;0.0;0.0;False;False;False;0;True;True;False;True;False;5;25182.75
CW003132;33.0;Female;Real Estate;France;False;0;dedicated_desk;5;2021-01-01;1970-01-01;2023-07-18;167;55;0.35;43.48;4;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;1;13131.01
CW003133;28.0;Female;Design & Creative;Portugal;True;6;flex;3;2022-04-07;2023-09-16;2023-08-03;44;148;1.97;26.09;18;0.0;0.0;0.0;False;False;False;0;True;False;False;True;False;0;3812.22
CW003134;28.0;Female;Information Technology;Netherlands;False;0;full_time;5;30/12/2023;1970-01-01;30/12/2023;2;1;1.64;2.17;1;1.4;0.2;0.0;True;True;True;0;False;True;False;False;False;2;5480
CW003135;35.0;Male;Marketing & PR;Portugal;False;0;flex;3;2022-08-10;1970-01-01;2023-09-08;115;3;0.04;26.09;0;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;2;
CW003136;35.0;Male;Marketing & PR;Portugal;False;0;flex;3;2021-04-22;2021-06-20;2021-05-18;33;9;1.09;25.56;8;;0.0;0.0;False;False;False;0;False;False;False;False;False;0;352.69
CW003137;41.0;Female;Information Technology;;False;0;hot_desk;2;2021-01-25;2021-07-16;2021-09-14;4;48;1.96;17.39;14;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;0;896
CW003138;30.0;Female;Information Technology;Germany;False;0;flex;3;2023-03-31;2023-06-06;2023-09-28;57;11;1.18;26.09;8;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;466.58
CW003139;21.0;Male;Information Technology;portugal ;True;4;hot_desk;2;2023-02-12;2023-05-07;2023-04-20;17;10;0.85;17.39;8;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;411.69
CW003140;24.0;Male;Other;Portugal;False;0;hot_desk;2;12/10/2023;1970-01-01;21/11/2023;41;22;1.94;17.39;17;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;1;417.59
CW003141;35.0;Female;Marketing & PR;Portugal;False;0;flex;3;2021-02-10;2021-10-26;2021-10-14;12;89;2.4;26.09;26;56.4;0.0;;True;False;False;0;False;True;False;False;False;1;
CW003142;46.0;Male;Other;United Kingdom;False;0;hot_desk;2;2023-11-29;1970-01-01;2023-11-29;32;4;0.79;9.18;4;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;0;166.73
CW003143;3.0;Female;Finance;Germany;False;0;flex;3;2021-11-15;2022-11-28;2022-11-25;3;101;1.88;26.09;16;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;0;
CW003144;44.0;Female;Information Technology;Portugal;False;0;hot_desk;0;2021-08-05;2023-01-12;2023-01-11;1;146;1.95;17.39;16;8.7;0.0;0.0;True;False;False;0;False;False;False;False;False;1;
CW003145;29.0;Male;Information Technology;Portugal;False;0;hot_desk;2;2022-10-30;2023-01-22;2022-11-02;81;7;0.62;17.39;6;;0.0;0.0;False;False;False;0;False;False;False;False;False;0;332.84
CW003146;47.0;Male;Information Technology;Portugal;True;3;hot_desk;2;2021-07-27;2022-06-13;2022-06-10;3;36;0.79;17.39;4;52.3;70.5;30.0;True;True;True;1;True;False;False;False;False;1;5754.57
CW003147;34.0; Female;Education;Portugal;True;4;hot_desk;2;2023-03-24;2023-06-19;2023-05-21;29;10;0.81;17.39;8;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;432.28
CW003148;23.0;Female;Information Technology;Portugal;True;1;full_time;5;2022-01-27;2023-09-22;2023-09-20;2;136;1.58;43.48;11;216.9;78.8;27.0;True;True;True;0;False;False;True;False;False;3;12696.57
CW003149;39.0;Male;Education;Other (Europe);False;0;hot_desk;2;2023-02-03;2023-11-14;2023-10-28;17;30;0.74;17.39;6;53.6;86.0;7.0;True;True;True;1;False;False;False;False;False;0;5815.64
CW003150;26.0;Male;Marketing & PR;Portugal;True;2;flex;3;2021-03-28;2023-07-17;2023-07-08;9;259;2.16;26.09;18;;0.0;0.0;False;False;False;0;False;False;False;True;False;0;5664.76
CW003151;35.0;Female;Design & Creative;Portugal;False;0;flex;3;2021-06-23;2021-08-30;2021-07-23;38;11;1.1;26.09;10;;0.0;0.0;True;False;False;1;False;False;False;False;False;0;430.03
CW003152;50.0;Male;Unknown;PT;True;3;hot_desk;2;2022-02-18;2022-04-16;2022-02-21;54;6;0.72;16.31;6;;0.0;1.0;False;False;True;0;False;False;False;False;False;0;240.12
CW003153;;Female;Information Technology;Portugal;True;3;hot_desk;9;2021-02-08;2021-08-24;2021-08-23;1;52;1.84;78.26;16;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;841.7
CW003154;9.0;Other;Health;portugal;False;0;dedicated_desk;5;2021-02-28;1970-01-01;2023-08-15;139;15;0.1;43.48;1;0.0;0.0;;False;False;False;0;True;False;False;False;False;3;12433.25
CW003155;36.0;Male;Marketing & PR;Portugal;False;-1;hot_desk;2;2021-09-07;2021-12-08;2021-11-28;10;24;1.8;17.39;14;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;364.07
CW003156;30.0;Female;Finance;Portugal;False;0;full_time;5;2021-05-30;2024-01-01;2023-04-22;254;61;0.45;43.48;4;7.1;0.0;0.0;True;False;False;0;True;False;False;False;False;1;9248.11
CW003157;41.0;Male;Design and Creative;Portugal;True;1;hot_desk;2;2022-04-25;2022-08-22;2022-08-21;1;34;1.99;17.39;15;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;501.65
CW003158;29.0;Female;Unknown;Portugal;False;0;dedicated_desk;5;2021-03-31;1970-01-01;2023-12-29;3;634;4.41;43.48;43;;0.0;0.0;True;False;False;1;True;False;False;True;False;1;13605.61
CW003159;35.0;Female;Marketing & PR;Portugal;False;0;HOT_DESK;2;2023-09-28;2023-12-17;2023-09-28;80;11;0.97;17.39;8;0.0;0.0;;False;False;False;0;False;False;False;False;False;0;313.57
CW003160;43.0;Male;Education;Portugal;True;1;hot_desk;2;2021-10-17;2022-01-16;2022-01-11;5;24;1.86;17.39;15;0.0;0.0;;False;False;False;0;False;True;False;False;False;2;390
CW003161;27.0;Male;Marketing/PR;United Kingdom;False;0;hot_desk;2;2022-02-17;2022-12-09;2022-12-05;4;62;1.46;17.39;14;37.1;0.0;5.0;True;False;True;0;True;True;False;False;False;6;1929.54
CW003162;24.0;Female;Marketing & PR;Portugal;True;1;dedicated_desk;5;2021-02-07;1970-01-01;2023-07-06;179;13;0.09;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;12,159.04
CW003163;22.0;Male;Information Technology;Netherlands;False;0;full_time;5;2021-03-28;2023-05-23;2023-05-13;999;355;3.16;43.48;23;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;1;0
CW003164;51.0;Male;Information Technology;Ireland;True;1;flex;3;2022-03-24;2023-04-16;2023-04-12;4;145;2.62;26.09;25;28.9;0.0;0.0;True;False;False;0;False;False;False;False;False;1;2645
CW003165;38.0;Male;Design & Creative;Portugal;False;0;hot_desk;2;2022-10-09;2023-03-03;2023-03-01;2;16;0.78;17.39;8;;0.0;0.0;True;False;False;0;False;False;True;False;False;1;1111.54
CW003166;23.0;Other;Health;Portugal;False;0;full_time;5;2023-12-20;1970-01-01;2023-12-20;12;3;1.55;8.53;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;109.83
CW003167;45.0;Female;Information Technology;netherlands;False;0;hot_desk;2;2021-12-11;2023-07-26;2023-07-23;3;166;1.97;17.39;15;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;2332.73
CW003168;36.0; Female;Finance;Portugal;False;0;flex;3;2021-09-15;2022-09-19;2022-09-15;4;130;2.47;26.09;21;14.0;0.0;0.0;True;False;False;0;True;False;False;False;False;0;2529.59
CW003169;44.0;Male;Design & Creative;Spain;False;0;flex;3;2022-09-04;1970-01-01;2023-12-24;8;140;2.02;26.09;15;2.7;0.0;7.0;True;False;True;1;False;False;True;False;False;0;3603.32
CW003170;29.0;Female;Unknown;United Kingdom;True;1;Flex;3;2021-12-07;2022-12-08;2022-12-04;4;120;2.29;26.09;22;13.1;0.0;;True;False;False;1;False;True;True;False;False;2;2897.44
CW003171;32.0;Male;Information Technology;Other (Europe);True;1;full_time;5;2023-04-05;2023-06-07;2023-04-05;64;6;0.66;43.48;6;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;0
CW003172;19.0;Male;Finance;Portugal;False;0;full_time;5;2021-03-10;2020-12-30;2021-09-16;3;91;3.31;43.48;24;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;1772.88
CW003173;33.0;Female;Marketing & PR;Portugal;True;1;hot_desk;2;2023-08-09;2023-10-02;2023-09-19;13;5;0.72;15.27;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;210.76 €
CW003174;26.0;Male;Design & Creative;Other (Europe);False;0;hot_desk;2;2021-03-02;2021-05-03;2021-03-02;61;2;0.22;17.39;2;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;242.42
CW003175;44.0;Female;Marketing & PR;Other (Europe);True;1;flex;3;2022-06-05;2023-07-27;2023-07-23;4;110;1.84;26.09;16;0.0;0.0;0.0;False;False;False;1;True;False;False;False;False;0;2781.02
CW003176;31.0;Male;Information Technology;Spain;False;0;Flex;3;2022-12-29;2023-02-14;2022-12-29;47;5;0.67;20.12;4;;0.0;0.0;False;False;False;0;False;False;True;False;False;0;323.97
CW003177;39.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2023-12-26;1970-01-01;2023-12-26;6;2;1.96;1.69;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;23.29
CW003178;52.0;Male;Design & Creative;;False;0;dedicated_desk;5;2021-04-30;2022-12-19;2022-12-14;5;356;4.16;43.48;30;80.1;0.0;0.0;True;False;False;0;True;False;False;True;False;2;8629.98
CW003179;34.0;Female;Design & Creative;Germany;False;0;hot_desk;2;2022-06-06;2023-01-22;2022-11-05;78;33;1.01;17.39;10;127.2;17.1;86.0;True;True;True;0;False;True;True;False;False;1;
CW015352;45.0;Female;Design & Creative;Portugal;False;0;flex;3;2021-02-12;2022-02-24;2022-02-23;2;136;2.51;26.09;17;0.0;0.0;;False;False;False;0;False;False;False;False;False;2;2233.71
CW003180;46.0;Male;Finance;france;False;0;flex;3;2021-02-13;2022-10-10;2022-10-06;4;212;2.46;26.09;19;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;3;3570.94
CW003181;36.0;Male;Consulting;Spain;True;3;dedicated_desk;9;2021-02-11;2023-09-09;2023-08-30;10;614;4.57;78.26;32;;0.0;0.0;True;False;False;0;True;True;False;True;False;1;12705.96
CW003182;49.0;Female;Marketing & PR;Portugal;False;0;flex;3;2023-11-24;1970-01-01;2023-12-15;17;9;1.73;16.28;9;6.8;4.1;;True;True;True;0;False;False;True;False;False;0;558.15
CW003183;45.0;Male;CONSULTING;Spain;True;1;flex;3;2023-11-25;1970-01-01;2023-12-30;2;12;2.27;15.6;13;7.7;0.0;0.0;True;False;False;0;False;False;False;False;False;2;307.61
CW003184;38.0;Female;Design & Creative;Portugal;False;0;hot_desk;0;2021-01-01;1970-01-01;2023-12-31;1;286;1.83;17.39;14;0.0;0.0;0.0;False;False;False;1;False;False;False;True;False;2;5504.23
CW003185;35.0;Female;Design & Creative;Spain;True;4;full_time;5;2021-06-07;2022-04-20;2022-04-12;999;159;3.5;43.48;29;25.5;0.0;;True;False;False;1;False;True;False;False;False;0;0
CW003186;29.0;Female;Real Estate;Portugal;True;1;flex;3;2022-06-08;2022-08-14;2022-06-08;67;3;0.33;26.09;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;398.63
CW003187;34.0;Male;Information Technology;Netherlands;False;0;;7;2023-12-30;1970-01-01;2023-12-30;2;1;0.54;3.04;0;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;3;67.5
CW003188;;Other;Real-Estate;;False;0;hot_desk;2;2023-10-20;2023-12-31;2023-10-20;72;8;0.74;17.39;7;1.1;0.0;0.0;True;False;False;1;False;True;False;False;False;0;340.84
CW003189;44.0;Female;Other;;False;0;dedicated_desk;5;2021-02-23;2023-11-28;2023-11-24;4;539;3.75;43.48;33;64.2;0.0;0.0;True;False;False;1;False;True;False;False;False;5;1294678
CW003190;44.0;;Education;France;False;0;hot_desk;2;2023-03-13;2023-05-17;2023-04-16;31;8;0.85;17.39;8;;0.0;0.0;False;False;False;0;False;False;True;False;False;0;324.66
CW003191;34.0;male;Other;Portugal;True;2;hot_desk;2;2021-07-24;2021-10-11;2021-07-24;79;8;0.74;17.39;6;0.0;0.0;;False;False;False;0;False;False;False;False;False;0;310.53
CW003192;;Female;Design & Creative;Portugal;False;0;flex;3;2023-10-21;2023-12-27;2023-10-21;67;0;1.13;26.09;10;3.3;0.0;0.0;True;False;False;0;False;False;True;False;False;0;502.65
CW003193;36.0;Other;Other;Germany;False;0;dedicated_desk;5;21/06/2021;1970-01-01;30/12/2023;2;502;3.81;43.48;32;1.9;0.0;;False;False;True;1;False;True;False;True;False;0;12518.87
CW003194;33.0;Female;Marketing & PR;Portugal;True;1;flex;3;2021-02-11;2021-04-27;2021-02-11;76;6;0.56;26.09;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;447.32
CW003195;45.0;Female;Information Technology;;False;0;flex;3;2021-11-22;2022-01-28;2021-11-22;67;11;1.15;26.09;7;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;412.21
CW003196;28.0;Female;Information Technology;Portugal;False;0;flex;3;2023-07-15;2023-09-06;2023-07-15;54;9;1.17;22.95;8;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;316.67
CW003197;34.0;Male;Information Technology;Portugal;False;0;full_time;5;2021-10-12;2023-12-17;2023-12-16;1;454;3.99;43.48;34;31.4;0.0;0.0;True;False;False;1;True;False;False;False;False;3;8293.11
CW003198;36.0;Female;MARKETING & PR;Portugal;False;0;flex;3;2023-05-27;2023-07-23;2023-06-05;48;8;0.93;24.7;8;0.0;0.0;0.0;False;False;True;0;False;False;False;False;False;0;340.8
CW003199;36.0;Female;Other;Portugal;True;3;hot_desk;2;2021-02-21;2021-04-05;2021-02-21;43;4;0.68;12.37;4;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;213.34
CW003200;45.0;Female;Marketing & PR;Portugal;True;2;flex;3;2022-10-09;2023-11-10;2023-11-05;5;156;2.75;26.09;24;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;2477.9
CW003201;33.0;Female;Design & Creative;Portugal;False;0;full_time;5;2022-10-24;2022-12-01;2022-10-24;38;14;2.51;27.07;13;0.0;0.0;0.0;False;False;False;1;True;False;False;False;False;0;377.3
CW003202;9.0;Female;Finance;Portugal;False;0;full_time;5;2021-05-21;2023-12-08;2023-12-03;5;500;3.76;43.48;37;6.2;0.0;0.0;False;False;False;1;True;True;False;False;False;2;9573.77
CW003203;62.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2021-04-04;2021-06-17;2021-04-20;58;11;1.02;17.39;11;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;289.62
CW003204;46.0;Female;Health;Portugal;False;0;hot_desk;2;2023-01-01;2023-03-04;2023-01-01;62;0;0.95;17.39;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;242.53
CW003205;31.0;Female;Information Technology;Portugal;False;0;dedicated_desk;5;2021-06-14;2023-12-27;2023-12-14;13;537;4.06;43.48;38;0.0;0.0;22.0;False;False;True;0;True;False;False;True;False;0;12199.14
CW003206;36.0;Male;Design & Creative;other (europe);False;0;hot_desk;2;2023-03-06;1970-01-01;2023-12-30;2;77;1.8;17.39;17;;0.0;0.0;False;False;False;0;False;False;False;False;False;1;1183.1
CW003207;38.0;Female;Information Technology;France;False;0;flex;3;2021-06-19;2023-01-19;2023-01-15;4;178;2.15;26.09;16;37.0;20.2;0.0;True;True;False;1;False;False;False;False;False;3;4931.46
CW003208;41.0;Male;Marketing & PR;Germany;False;0;flex;3;2022-09-09;2023-12-30;2023-12-29;1;181;2.66;26.09;23;0.0;0.0;7.0;False;False;True;1;False;True;True;False;False;3;3677.46
CW003209;31.0;Female;Marketing & PR;Portugal;True;2;hot_desk;2;2023-11-13;1970-01-01;2023-12-05;27;2;0.22;13.77;2;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;202.73
CW003210;41.0;Female;Information Technology;Portugal;False;0;hot_desk;2;06/03/2023;05/06/2023;04/06/2023;1;24;1.83;17.39;17;0.0;0.0;;False;False;True;1;False;False;False;False;False;1;414
CW003211;27.0;Female;Marketing & PR;Portugal;False;0;HOT_DESK;2;2022-08-02;2022-09-26;2022-08-02;55;8;1.04;15.77;8;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;217.61
CW003212;28.0;;Consulting;France;False;0;full_time;5;2023-11-09;1970-01-01;2023-12-08;999;8;1.13;37.17;8;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;0;0
CW003213;34.0;Male;Information Technology;Portugal;True;4;hot_desk;2;2022-02-05;2022-03-27;2022-02-05;50;3;0.48;14.37;3;;0.0;0.0;False;False;False;0;False;False;False;False;False;0;198.28
CW003214;37.0;Male;CONSULTING;Portugal;False;0;flex;3;2023-11-14;1970-01-01;2023-12-31;1;18;2.62;20.41;16;0.0;0.0;0.0;False;False;False;0;False;False;False;True;False;0;320.78
CW003215;44.0;Female;Information Technology;Portugal;True;2;flex;3;2023-12-26;1970-01-01;2023-12-31;1;2;2.08;2.44;2;0.1;0.0;0.0;True;False;False;1;True;True;False;False;False;1;40.98
CW003216;33.0;Male;Information Technology;Ireland;False;0;flex;3;2021-04-13;2022-02-24;2022-02-23;1;97;2.15;26.09;23;106.2;8.6;;True;True;False;1;True;True;False;True;False;2;4139.74
CW003217;27.0;Female;UNKNOWN;Portugal;False;0;hot_desk;2;2021-03-18;2021-05-25;2021-04-15;40;7;0.67;17.39;6;1.9;0.0;0.0;True;False;False;0;False;False;False;False;False;0;290.82
CW003218;30.0;Male;Marketing & PR;Portugal;False;0;full_time;5;2022-01-15;2022-04-11;2022-03-18;24;16;1.29;43.48;13;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;788.84
CW003219;26.0;Female;Information Technology;Portugal;False;0;flex;3;2021-02-24;2022-08-11;2022-08-06;5;199;2.61;26.09;23;;0.0;0.0;False;False;False;1;True;False;False;False;False;2;3555.81
